date,crvusd_collateral,crvusd_debt,crvusd_loans,crvusd_rate,pegkeeper_debt,pegkeeper_pool_liquidity,crvusd_total_supply,aave_usdc_rate,aave_usdt_rate,aave_avg_rate,binance_eth_rate,binance_btc_rate,binance_avg_rate,scrvusd_apy,scrvusd_crvusd_supply,scrvusd_supply,scrvusd_virtual_price,resupply_crvusd
2024-07-19,186292843.637677,109544214.505615,989,0.197610848481662,0,25296957.2024089,109544214.505615,0.0696481732689283,0.0654852365494341,0.0675667049091812,0.082271,0.0492385,0.06575475,0,0,0,0,
2024-07-20,188336803.640482,107694421.138558,987,0.188943354025207,0,25120703.8362451,107694421.138558,0.0706292024912482,0.0704699471957168,0.0705495748434825,0.05953515,0.00178485,0.03066,0,0,0,0,
2024-07-21,188114203.691698,107627021.710889,986,0.211941887882185,0,25683416.0411203,107627021.710889,0.0788453878274803,0.0637446654700046,0.0712950266487425,0.06659425,-0.00902645,0.0287839,0,0,0,0,
2024-07-22,187161486.786139,107278459.997497,984,0.254942040063059,0,24909456.3415394,107278459.997497,0.0773939173034675,0.0677386092143283,0.0725662632588979,0.0745914,0.0651817,0.06988655,0,0,0,0,
2024-07-23,180781049.541492,106156047.569485,980,0.211293531903503,0,24649446.4559829,106156047.569485,0.0768758190644755,0.0697490444777008,0.0733124317710882,0.09783825,0.04986265,0.07385045,0,0,0,0,
2024-07-24,178248581.785609,106114876.082815,980,0.223890475059362,0,24842071.8600515,106114876.082815,0.0746960534032866,0.0684625134144943,0.0715792834088904,0.08382955,0.1095,0.096664775,0,0,0,0,
2024-07-25,166677207.755351,105733808.45754,976,0.249732050210387,0,24425530.5110518,105733808.45754,0.0636412799372489,0.0539224430892574,0.0587818615132532,0.0488516,0.1095,0.0791758,0,0,0,0,
2024-07-26,172165826.278038,105991356.836711,974,0.246944153665959,0,24475833.4082509,105991356.836711,0.0548569926118936,0.0494299226538433,0.0521434576328684,0.044165,0.085191,0.064678,0,0,0,0,
2024-07-27,173786991.231958,106004372.425267,974,0.272922830050265,0,24678923.708337,106004372.425267,0.0579519269050741,0.050605005373316,0.054278466139195,0.04471615,0.08642105,0.0655686,0,0,0,0,
2024-07-28,172581182.719166,105606847.997782,970,0.3013770035748,0,24678108.94938,105606847.997782,0.0558096030815406,0.0502594650345346,0.0530345340580376,0.1095,0.07358765,0.091543825,0,0,0,0,
2024-07-29,174944302.302385,104922705.883412,968,0.310267149905855,0,24202929.3487215,104922705.883412,0.0515160550654785,0.047492576672067,0.0495043158687728,0.1028351,0.08753795,0.095186525,0,0,0,0,
2024-07-30,169779614.720688,103362580.110195,966,0.244883565171381,0,24204693.4502005,103362580.110195,0.0573591638370564,0.0498713080007646,0.0536152359189105,0.1095,0.0534652,0.0814826,0,0,0,0,
2024-07-31,167803682.33746,103007436.763388,965,0.196035179299724,0,24103443.709247,103007436.763388,0.0578698076685748,0.0488835897581654,0.0533766987133701,0.1095,0.0513409,0.08042045,0,0,0,0,
2024-08-01,159755254.187247,102108754.88916,964,0.178510752501544,0,23800363.6326755,102108754.88916,0.056131917394883,0.0503560029405884,0.0532439601677357,0.09480145,0.1029592,0.098880325,0,0,0,0,
2024-08-02,153209446.173048,99254657.0568897,963,0.161672693152215,0,24234142.5283325,99254657.0568897,0.0528805263209487,0.0531075160246603,0.0529940211728045,0.07006175,0.1095,0.089780875,0,0,0,0,
2024-08-03,136058572.822391,91186602.0567236,963,0.13600260197668,0,23863872.6780116,91186602.0567236,0.0565829783063728,0.05445540422288,0.0555191912646264,0.05925045,0.08772775,0.0734891,0,0,0,0,
2024-08-04,125785917.300815,88940556.0371544,960,0.0947444508035786,0,23105787.5063715,88940556.0371544,0.0571054089952361,0.0478279125551972,0.0524666607752167,0.04610315,0.09250195,0.06930255,0,0,0,0,
2024-08-05,89391768.7627864,68285015.8836757,874,0.0034341513049147,20976372.7589557,44214716.568939,89261388.6426314,0.0521544612991163,0.0520603430999057,0.052107402199511,-0.0289226,0.0744454,0.0227614,0,0,0,0,
2024-08-06,104888314.136103,67292642.0237903,836,0.000116465854033357,43421874.0916759,65616764.6895471,110714516.115466,0.0428063246327191,0.0489494960469554,0.0458779103398373,-0.05129345,0.0190019,-0.016145775,0,0,0,0,
2024-08-07,114302122.672874,73532735.3558618,842,0.00107203136576979,43444545.0670309,65643313.6186211,116977280.422893,0.0458731900757091,0.0473310407552478,0.0466021154154785,-0.0341056,-0.0158702,-0.0249879,0,0,0,0,
2024-08-08,127744379.611211,79573259.5937282,843,0.00358476099102971,25598106.8214287,48164631.0888975,105171366.415157,0.0510511913192287,0.0466949238745845,0.0488730575969066,-0.03247405,0.02507185,-0.0037011,0,0,0,0,
2024-08-09,144366898.65108,85506242.6475744,845,0.0156822611048527,23577145.9888148,46046612.5271464,109083388.636389,0.0487604705921781,0.0482851675783325,0.0485228190852553,0.0094827,0.0438876,0.02668515,0,0,0,0,
2024-08-10,147373062.680706,87755300.0278671,843,0.0300237127380445,11687649.3263249,34545478.3060973,99442949.354192,0.0467068381366303,0.0471240882582821,0.0469154631974562,0.00317185,-0.0265355,-0.011681825,0,0,0,0,
2024-08-11,146501908.474826,86692714.7194531,792,0.0471131583241558,8461075.16114314,31614624.7272195,95153789.8805962,0.0489536665571574,0.0438899536611857,0.0464218101091715,0.00159505,0.01239175,0.0069934,0,0,0,0,
2024-08-12,140249075.143255,84801777.7017828,790,0.0539142256092513,6466668.00623496,29784179.8218914,91268445.7080178,0.0447580640149857,0.0454532506688893,0.0451056573419375,0.0519614,0.0279517,0.03995655,0,0,0,0,
2024-08-13,139439368.90961,83426894.8620033,783,0.0517585961662917,6713486.82430177,30837387.7938603,90140381.6863051,0.0459508146685707,0.047608427192733,0.0467796209306518,-0.0097674,0.01007035,0.000151475000000002,0,0,0,0,
2024-08-14,141387700.603477,83648956.0145286,782,0.0592023372391344,6713486.82430177,30869424.582102,90362442.8388303,0.0505697623604211,0.045320550420483,0.047945156390452,0.000945349999999998,-0.02915985,-0.01410725,0,0,0,0,
2024-08-15,133188063.78309,79653545.1871173,779,0.0675131444760912,4324073.20490385,27378767.7293107,83977618.3920212,0.0481605515832448,0.0505901906278666,0.0493753711055557,0.04920565,-0.0304045,0.009400575,0,0,0,0,
2024-08-16,129789315.704779,77799917.9141475,775,0.0581290257188973,5554715.06327977,28600971.9603883,83354632.9774273,0.0497815833624895,0.0465272134269076,0.0481543983946986,0.0156439,-0.07000335,-0.027179725,0,0,0,0,
2024-08-17,130369923.622107,77579591.9981863,777,0.05491930528249,5554715.06327977,28766399.6994387,83134307.0614661,0.04633222971074,0.0459306777387064,0.0461314537247232,-0.0128042,0.02167005,0.004432925,0,0,0,0,
2024-08-18,131252297.056292,77353625.1616231,779,0.0504821790002014,6453247.38924127,29753787.6057332,83806872.5508644,0.0473310067776431,0.0485507625599414,0.0479408846687923,-0.01484455,-0.0018469,-0.008345725,0,0,0,0,
2024-08-19,129402689.657049,77269734.4222457,778,0.0503420279814026,6560512.54652207,30087518.9746845,83830246.9687678,0.0469943853509755,0.04708386219607,0.0470391237735228,-0.01580815,-0.04497895,-0.03039355,0,0,0,0,
2024-08-20,130914896.523914,77199411.3218239,778,0.0584556353652968,6003073.21406215,29303626.39233,83202484.535886,0.0513628163117434,0.0432823299166306,0.047322573114187,0.000803000000000002,0.0004088,0.000605900000000001,0,0,0,0,
2024-08-21,129912620.632635,77122471.718705,780,0.0727298940975774,3917205.9600947,26828442.4353981,81039677.6787998,0.0477553374025003,0.0469756807062907,0.0473655090543955,0.02837875,-0.02537115,0.0015038,0,0,0,0,
2024-08-22,129793168.598296,76415792.6635378,778,0.0661790962341843,3685491.17002892,26359065.1673002,80101283.8335667,0.0516770616645997,0.0456056418649286,0.0486413517647642,0.0168192,-0.0297548,-0.0064678,0,0,0,0,
2024-08-23,132318878.702341,75784771.0264868,778,0.0647721684635662,5141871.12275088,27830922.5618653,80926642.1492376,0.0520468888319043,0.0485202373308595,0.0502835630813819,0.045625,-0.01918075,0.013222125,0,0,0,0,
2024-08-24,137868083.048925,75590850.523753,782,0.0687229754138918,4054308.68447677,27855167.327757,79645159.2082298,0.048520024591187,0.0489420808519071,0.048731052721547,0.000171550000000001,0.017885,0.009028275,0,0,0,0,
2024-08-25,137918944.064624,75870906.9254895,783,0.07832410851443,4054308.68447677,28010877.2869499,79925215.6099663,0.0499840394655171,0.0470311304821438,0.0485075849738304,0.009125,-0.01178585,-0.001330425,0,0,0,0,
2024-08-26,139024702.573581,77634066.5438922,781,0.133514520645146,14731.0608046471,23832451.9983588,77648797.6046969,0.053478833023147,0.0485419518113824,0.0510103924172647,0.051684,0.03531375,0.043498875,0,0,0,0,
2024-08-27,132262243.134999,77034281.9440556,777,0.135388227992209,0,23829012.4587336,77034281.9440556,0.056755256519939,0.0481947554682289,0.0524750059940839,0.080154,0.04488405,0.062519025,0,0,0,0,
2024-08-28,119683579.428669,76681109.9701947,772,0.140176273261356,0,24004081.6109756,76681109.9701947,0.0517715245599378,0.0501616408079182,0.050966582683928,-0.01971365,-0.01177855,-0.0157461,0,0,0,0,
2024-08-29,121604209.450861,76813143.5097604,773,0.149856831025186,0,24115847.8741322,76813143.5097604,0.0483757707483089,0.0472503434177327,0.0478130570830208,0.00351495,-0.00752265,-0.00200385,0,0,0,0,
2024-08-30,119891622.25896,76765803.2896117,770,0.150766830089909,0,23469713.9508874,76765803.2896117,0.0524797660159112,0.0475343899328962,0.0500070779744037,0.0365146,0.02715965,0.031837125,0,0,0,0,
2024-08-31,119959144.311384,76431380.6923716,765,0.150038101084997,0,23266644.5448862,76431380.6923716,0.0514523443379297,0.0483331605668796,0.0498927524524047,0.0840303,0.02054585,0.052288075,0,0,0,0,
2024-09-01,118160122.971123,76021892.2240964,760,0.16073757439457,0,23077602.6214738,76021892.2240964,0.054372883450667,0.0474436004550657,0.0509082419528663,0.0509321,0.00109135,0.026011725,0,0,0,0,
2024-09-02,114242352.487529,73185174.66186,759,0.155592999976689,0,19156506.2929332,73185174.66186,0.0515402444746101,0.0458981971848507,0.0487192208297304,0.0312513,-0.01277865,0.009236325,0,0,0,0,
2024-09-03,114635793.836437,73090512.3504498,753,0.154867452360734,0,18631856.0797678,73090512.3504498,0.0482015124792613,0.0486700150628858,0.0484357637710736,0.05755685,0.0582759,0.057916375,0,0,0,0,
2024-09-04,111222181.195753,73155563.1576108,735,0.167868104796796,0,18728980.1809146,73155563.1576108,0.0459744223974503,0.0434669804121222,0.0447207014047862,0.0466397,0.00652985,0.026584775,0,0,0,0,
2024-09-05,109060473.899751,72486807.5628584,730,0.162664918927765,0,18642488.18823,72486807.5628584,0.0486881825764475,0.0464230111840778,0.0475555968802626,0.03691975,0.04938815,0.04315395,0,0,0,0,
2024-09-06,102779119.157079,70628823.1387608,722,0.125442297244475,0,18716811.8156475,70628823.1387608,0.051784831034612,0.0469448061270258,0.0493648185808189,0.045771,0.01353055,0.029650775,0,0,0,0,
2024-09-07,99177733.7651412,68620190.4598711,719,0.0788286700788481,5840427.51049711,24681765.2760857,74460617.9703682,0.0455566089308353,0.0488133910474602,0.0471849999891477,0.00859575,-0.05630855,-0.0238564,0,0,0,0,
2024-09-08,100388379.848348,68787421.2323493,721,0.13003358549864,31554.0781879294,18852707.8550184,68818975.3105372,0.0507375549001791,0.049383251207284,0.0500604030537315,0.0375147,-0.02737135,0.005071675,0,0,0,0,
2024-09-09,102349917.121032,68842915.3907367,718,0.129585206396548,31554.0781879294,18854024.5342079,68874469.4689246,0.0450885416509813,0.0477763606773136,0.0464324511641475,0.0098331,-0.0677732,-0.02897005,0,0,0,0,
2024-09-10,104940625.702833,69004971.7523387,718,0.13110788757948,31554.0781879294,18646381.3618521,69036525.8305267,0.0503861895208161,0.041661077385653,0.0460236334532346,-0.00782195,-0.0368066,-0.022314275,0,0,0,0,
2024-09-11,104533624.403207,69100787.2856799,716,0.13450853677212,31554.0781879294,18618222.2751704,69132341.3638679,0.0385882418078943,0.0366623220422432,0.0376252819250687,0.0090958,-0.0599038,-0.025404,0,0,0,0,
2024-09-12,106013984.879751,69282287.7985477,717,0.135339565449331,31554.0781879294,18995188.4434523,69313841.8767356,0.0393160968452523,0.033891262242217,0.0366036795437347,0.0227103,-0.01988155,0.001414375,0,0,0,0,
2024-09-13,107664693.01529,69383552.469212,717,0.13779905946209,31554.0781879294,18995753.6506461,69415106.5473999,0.0428625622260497,0.0322646796140808,0.0375636209200653,0.0524359,-0.01234065,0.020047625,0,0,0,0,
2024-09-14,110608383.955386,69963291.6519865,716,0.142112169894417,31554.0781879294,19019042.2960526,69994845.7301744,0.0401975218533328,0.0394123982944777,0.0398049600739053,0.00206225,-0.0201261,-0.009031925,0,0,0,0,
2024-09-15,110364096.465012,70334563.9494717,717,0.144842125233097,31554.0781879294,19469588.3224941,70366118.0276596,0.0459482690832683,0.0368732815479672,0.0414107753156178,0.01174935,-0.00032485,0.00571225,0,0,0,0,
2024-09-16,106776890.980275,70524186.0574271,715,0.13577422865883,31554.0781879294,19567736.4069594,70555740.135615,0.041896442153576,0.0389812956270654,0.0404388688903207,-0.01774995,0.0464572,0.014353625,0,0,0,0,
2024-09-17,108547473.214045,70723315.7178619,714,0.136661380318672,31554.0781879294,20555244.7402546,70754869.7960498,0.0415530459867331,0.0358371448310274,0.0386950954088803,0.05801675,0.05754955,0.05778315,0,0,0,0,
2024-09-18,109384820.402071,70676366.2520733,713,0.141462024851839,31554.0781879294,20606522.7171708,70707920.3302613,0.0421865962721867,0.0417650180821034,0.0419758071771451,0.03721175,0.02799185,0.0326018,0,0,0,0,
2024-09-19,113124265.346214,70248664.1294006,712,0.147759677116838,31554.0781879294,20606522.7171708,70280218.2075885,0.0425748601557358,0.0414430184089605,0.0420089392823482,0.0670943,0.03844545,0.052769875,0,0,0,0,
2024-09-20,116255088.858077,70332197.7885474,713,0.154319148550568,31554.0781879294,20423268.1652839,70363751.8667354,0.0452881455784158,0.040347813738597,0.0428179796585064,0.1085291,0.04783325,0.078181175,0,0,0,0,
2024-09-21,116909634.000396,70406452.8772741,713,0.156220612828921,31554.0781879294,20033553.1674379,70438006.955462,0.0451564095895893,0.0382605343081491,0.0417084719488692,0.0652182,0.0834828,0.0743505,0,0,0,0,
2024-09-22,115230061.363251,69005305.9701764,712,0.146757577733474,31554.0781879294,19213115.2761479,69036860.0483643,0.0460823906872453,0.0368018260255959,0.0414421083564206,0.0733431,0.0769274,0.07513525,0,0,0,0,
2024-09-23,104674190.05336,61474144.3974257,711,0.06844008972493,31554.0781879294,19220261.299247,61505698.4756136,0.0458580951566021,0.0364705824157073,0.0411643387861547,0.05783425,0.0482311,0.053032675,0,0,0,0,
2024-09-24,103426152.526904,61707767.6256707,711,0.0450088754460902,5620992.34921747,24751020.6774526,67328759.9748882,0.0471328647718128,0.0404151681235989,0.0437740164477059,0.048837,0.01838505,0.033611025,0,0,0,0,
2024-09-25,103105669.49469,61672846.7617549,710,0.0512448356772822,5620992.34921747,24756818.0891218,67293839.1109724,0.0494044927010852,0.0384101570698832,0.0439073248854842,0.0427196,0.01350135,0.028110475,0,0,0,0,
2024-09-26,103799519.910988,61770871.2797011,711,0.0549131259286322,4719777.13396694,22806371.2330261,66490648.4136681,0.0485009371320385,0.0446187464571262,0.0465598417945823,0.0934838,0.0653204,0.0794021,0,0,0,0,
2024-09-27,105928191.143319,61868176.2141345,712,0.0739547978678382,4193392.16829035,21237931.0077629,66061568.3824248,0.0484257608460995,0.0429796474631038,0.0457027041546016,0.08612175,0.06933905,0.0777304,0,0,0,0,
2024-09-28,106573963.595644,61872121.2329543,713,0.0902237968904047,1841154.32091944,18472640.0994796,63713275.5538737,0.0418412514908864,0.0398784214277382,0.0408598364593123,0.08538445,0.05536685,0.07037565,0,0,0,0,
2024-09-29,105917743.010679,61815098.5028008,711,0.0892752704718514,1841154.32091944,18520175.5314337,63656252.8237202,0.0479638350775798,0.04275655629211,0.0453601956848449,0.06917845,0.04053325,0.05485585,0,0,0,0,
2024-09-30,103663435.48708,61812806.6529992,710,0.0951752748757414,1841154.32091944,18710156.892385,63653960.9739186,0.0586016557654522,0.0465080498482045,0.0525548528068283,0.09045065,0.0767084,0.083579525,0,0,0,0,
2024-10-01,102026102.143731,62246454.0369273,708,0.110373395821193,617483.440361601,18224032.1786792,62863937.4772889,0.0590098501700319,0.046146373139492,0.0525781116547619,0.10364905,0.1095,0.106574525,0,0,0,0,
2024-10-02,97347887.3043615,62475301.964246,708,0.118621545540392,58421.5211608499,17649140.7148999,62533723.4854069,0.0656688927532331,0.0438123742570162,0.0547406335051246,0.09803535,0.08479315,0.09141425,0,0,0,0,
2024-10-03,94981459.3657645,62651122.6517948,711,0.115483757561508,58421.5211608499,17714085.7962553,62709544.1729556,0.0530270804020188,0.0427419858402288,0.0478845331211238,0.04074495,0.0478734,0.044309175,0,0,0,0,
2024-10-04,96700128.7721818,62856147.0470388,713,0.119516025606342,58421.5211608499,18081386.6779947,62914568.5681996,0.0504831957841648,0.0414129307356689,0.0459480632599169,0.04663605,0.03452535,0.0405807,0,0,0,0,
2024-10-05,98323936.0534229,62880316.6213917,713,0.126400749575372,58421.5211608499,18592376.2195465,62938738.1425525,0.0478408009118084,0.0448897266856366,0.0463652637987225,0.08528955,0.00128845,0.043289,0,0,0,0,
2024-10-06,98942062.0525276,62947180.0857062,713,0.131268982316119,58421.5211608499,18693227.7981779,63005601.6068671,0.0493699352898016,0.0452970194487098,0.0473334773692557,0.06423635,0.02934235,0.04678935,0,0,0,0,
2024-10-07,100525435.821167,62538718.1413522,707,0.133858354166967,31554.0781879294,18663136.867995,62570272.2195401,0.0463035277192329,0.0456833130667017,0.0459934203929673,0.05558585,0.0211627,0.038374275,0,0,0,0,
2024-10-08,98772783.8349136,62137157.4046939,706,0.131228565644118,31554.0781879294,18572891.7925552,62168711.4828818,0.0519198176180294,0.0466484238944519,0.0492841207562406,0.09113685,0.0493334,0.070235125,0,0,0,0,
2024-10-09,98386266.7021807,62144973.3296015,705,0.130231840877064,31554.0781879294,18572391.7093425,62176527.4077895,0.0487457355820379,0.0430797430056488,0.0459127392938433,0.08628235,0.08423105,0.0852567,0,0,0,0,
2024-10-10,96255168.3459153,62140075.888411,704,0.129080405420431,31554.0781879294,18904159.3717711,62171629.9665989,0.0451445949893277,0.0396572193756875,0.0424009071825076,0.09731995,0.0497203,0.073520125,0,0,0,0,
2024-10-11,97668126.8803899,61936779.5637814,703,0.130544000202012,31554.0781879294,18904077.1675111,61968333.6419694,0.0485572974565628,0.0419611451124173,0.0452592212844901,0.09289615,0.0017374,0.047316775,0,0,0,0,
2024-10-12,99570562.7655714,61795239.172177,704,0.128576046770543,31554.0781879294,18904082.1060698,61826793.250365,0.0532573796243879,0.0457318389432501,0.049494609283819,0.07955175,0.03917545,0.0593636,0,0,0,0,
2024-10-13,99635152.7971354,61832943.7121007,704,0.133416302819696,31554.0781879294,18844523.4777373,61864497.7902886,0.0424040848565014,0.0438739082211397,0.0431389965388206,0.0498152,0.0228782,0.0363467,0,0,0,0,
2024-10-14,103245217.611599,61908670.0749944,706,0.144866042337446,31554.0781879294,18824923.6421623,61940224.1531824,0.0517755689494731,0.0445823665675671,0.0481789677585201,0.09694035,0.09281585,0.0948781,0,0,0,0,
2024-10-15,105283555.661534,61929184.8970558,704,0.13622291248175,31554.0781879294,18237628.997812,61960738.9752437,0.062493574644477,0.0423387084748053,0.0524161415596411,0.1095,0.1095,0.1095,0,0,0,0,
2024-10-16,106922491.026856,62236707.2158072,704,0.135024559873464,31554.0781879294,19280855.3262826,62268261.2939951,0.0579708137215329,0.0466288825313887,0.0522998481264608,0.1095,0.09791125,0.103705625,0,0,0,0,
2024-10-17,106986448.59222,62413650.418933,704,0.136530379127301,31554.0781879294,19280998.5246125,62445204.4971209,0.0436567792260485,0.0450585671053502,0.0443576731656993,0.1095,0.1095,0.1095,0,0,0,0,
2024-10-18,107330683.223569,62026108.7811434,701,0.142168346592431,31554.0781879294,19280855.3262826,62057662.8593313,0.0603865225199267,0.0480682476083334,0.05422738506413,0.1095,0.1095,0.1095,0,0,0,0,
2024-10-19,107875220.827758,62007525.5048653,698,0.140948709993558,31554.0781879294,19388182.8564875,62039079.5830532,0.0470729083509283,0.0424754574374769,0.0447741828942026,0.1095,0.1095,0.1095,0,0,0,0,
2024-10-20,108572267.274568,62049177.6803871,697,0.137824262452725,31554.0781879294,19338273.9375039,62080731.758575,0.047544808605456,0.0452139643523207,0.0463793864788884,0.1095,0.1095,0.1095,0,0,0,0,
2024-10-21,109302180.654244,62116695.4589657,696,0.139467529146228,31554.0781879294,19338298.2663848,62148249.5371536,0.0682735527419361,0.0460634837836257,0.0571685182627809,0.1095,0.1095,0.1095,0,0,0,0,
2024-10-22,107136653.366029,62224708.8569906,697,0.138999586459517,31554.0781879294,19295022.5940776,62256262.9351785,0.0516088138468113,0.0442367075929127,0.047922760719862,0.1095,0.1095,0.1095,0,0,0,0,
2024-10-23,104881725.525769,62234358.2873218,697,0.139676479992774,31554.0781879294,19297575.5397185,62265912.3655098,0.0554614957529618,0.0481696337769011,0.0518155647649314,0.1095,0.1095,0.1095,0,0,0,0,
2024-10-24,104467699.538914,62213261.0186963,698,0.140402854266933,31554.0781879294,19297575.5397185,62244815.0968842,0.0704899264271895,0.0431589187875696,0.0568244226073795,0.1095,0.1095,0.1095,0,0,0,0,
2024-10-25,104075480.782981,62234526.7894375,698,0.138092403675971,31554.0781879294,19209062.8929448,62266080.8676254,0.0678205335650106,0.04486913218375,0.0563448328743803,0.1095,0.1095,0.1095,0,0,0,0,
2024-10-26,102401568.51347,62222552.0735139,698,0.133252970946922,31554.0781879294,19102490.1647063,62254106.1517018,0.0607993404897704,0.0395038293742693,0.0501515849320198,0.1095,0.0814826,0.0954913,0,0,0,0,
2024-10-27,103284789.097815,62236995.582855,698,0.137149697515693,31554.0781879294,19102722.3248132,62268549.6610429,0.0523957023446167,0.0458628209191293,0.049129261631873,0.1095,0.1084926,0.1089963,0,0,0,0,
2024-10-28,104648162.508973,62184678.153225,696,0.1375101488913,31554.0781879294,19102722.3248132,62216232.2314129,0.0565713269041359,0.0440219776368945,0.0502966522705152,0.1095,0.10355415,0.106527075,0,0,0,0,
2024-10-29,109039884.805952,62314638.3676253,692,0.142238739681348,31554.0781879294,18886119.9854617,62346192.4458132,0.0737225831691922,0.0431316348779763,0.0584271090235842,0.1095,0.1095,0.1095,0,0,0,0,
2024-10-30,110183208.910166,62091472.0904538,690,0.143460628035683,31554.0781879294,18908313.5126312,62123026.1686417,0.0702784109244067,0.0445068444492936,0.0573926276868502,0.1095,0.1095,0.1095,0,0,0,0,
2024-10-31,105895893.961645,60493011.3123173,689,0.144322873978343,31554.0781879294,18836603.0438422,60524565.3905053,0.0561166097697166,0.0442391762764736,0.0501778930230951,0.1095,0.1095,0.1095,0,0,0,0,
2024-11-01,102344758.135306,60487328.57389,690,0.150953936541733,31554.0781879294,18793934.4317901,60518882.652078,0.0641731705457717,0.0435841218445357,0.0538786461951537,0.1095,0.1095,0.1095,0,0,0,0,
2024-11-02,102144012.782181,60611096.3253584,690,0.154453579103478,31554.0781879294,18777610.2937828,60642650.4035463,0.0571557465958823,0.0442563774783323,0.0507060620371073,0.1095,0.1095,0.1095,0,0,0,0,
2024-11-03,100510274.75017,60689182.9341818,688,0.15277301474802,31554.0781879294,18654369.0153923,60720737.0123697,0.0416722057425139,0.0446279705590267,0.0431500881507703,0.1095,0.1095,0.1095,0,0,0,0,
2024-11-04,101062233.731608,60928902.8309687,682,0.156904023070434,31554.0781879294,18991001.8031026,60960456.9091566,0.0551625735853358,0.0432892343159814,0.0492259039506586,0.1095,0.1095,0.1095,0,0,0,0,
2024-11-05,101289988.038541,61028744.3914171,680,0.15328890753975,31554.0781879294,19126253.0119051,61060298.4696051,0.0759927021070414,0.0432166307961313,0.0596046664515864,0.1095,0.1095,0.1095,0,0,0,0,
2024-11-06,109877249.18924,61636040.3180867,681,0.197687817833054,31554.0781879294,19107166.8613582,61667594.3962746,0.0861357226736039,0.0665099861002208,0.0763228543869124,0.10771515,0.1095,0.108607575,0,0,0,0,
2024-11-07,118066247.510882,63842917.8127953,683,0.318811244883584,31554.0781879294,18696402.6765063,63874471.8909833,0.0795450850140334,0.0735883933235187,0.076566739168776,0.12733025,0.1095,0.118415125,79.3332375774298,48993.1765089833,48674.7221609894,1.00654249955327,
2024-11-08,121635161.184393,65006771.1432037,682,0.309159507997572,31554.0781879294,18595138.6499382,65038325.2213916,0.059612804678014,0.0880506719625623,0.0738317383202881,0.1095,0.1095,0.1095,3.7762891434959,139091.251317295,138174.195524224,1.0066369540969,
2024-11-09,123254197.55289,64898138.4688972,677,0.268006810731567,0,18743086.6292231,64898138.4688972,0.0479890383990048,0.0511121420820083,0.0495505902405066,0.1095,0.1095,0.1095,2.75755028138371,195012.590448068,193704.533976434,1.00675284385338,
2024-11-10,126554890.596778,64169116.6472518,665,0.238023732221909,0,18680853.237112,64169116.6472518,0.0499295047738877,0.0515423586776129,0.0507359317257503,0.1704842,0.1814634,0.1759738,57.9617413891001,975279.028076733,968010.495839525,1.00750873287888,
2024-11-11,129339403.010505,63900204.4462057,660,0.218655916597565,0,18285642.8102179,63900204.4462057,0.0812563326729246,0.0734751493900851,0.0773657410315049,0.23755295,0.20760105,0.222577,13.9758362284293,2624144.47753535,2603134.37546189,1.00807107857032,
2024-11-12,133785543.71171,63134019.6071845,659,0.190348285259146,0,18988703.6511992,63134019.6071845,0.0920697298463458,0.111060632490286,0.101565181168316,0.4427742,0.4804276,0.4616009,12.8147584701679,2839945.17355703,2816661.12987229,1.00826654063487,
2024-11-13,133931570.038469,64964611.6249085,660,0.262686564745699,0,16184510.8737051,64964611.6249085,0.0879744847781388,0.0701492874400753,0.0790618861091071,0.21920805,0.16409305,0.19165055,13.6570876824066,2980251.33744836,2954261.66867553,1.00879734826755,
2024-11-14,132900620.887336,66220647.3902948,657,0.315617454898747,0,16184510.8737051,66220647.3902948,0.0843317829811712,0.0428945953247404,0.0636131891529558,0.111617,0.1095,0.1105585,20.8884742377465,3192025.81544085,3162877.15229403,1.0092158695211,
2024-11-15,129708748.08827,66132246.1380801,652,0.291012031458595,0,15971072.2821543,66132246.1380801,0.0539470880077269,0.0443329704549043,0.0491400292313156,0.13227965,0.11306605,0.12267285,16.9980309685364,4355198.85841552,4313100.08675826,1.00976067580405,
2024-11-16,132216869.943671,65913379.3786265,647,0.285758437887244,0,15945746.2912048,65913379.3786265,0.0515334600467607,0.0486781480354251,0.0501058040410929,0.1444159,0.12129315,0.132854525,15.0734916023403,5949185.953736,5888838.64699717,1.01024774329139,
2024-11-17,130164625.169088,65940977.3526992,644,0.244641186613983,0,15947205.169607,65940977.3526992,0.0433920062744059,0.054095365286194,0.0487436857802999,0.1448466,0.1326483,0.13874745,13.9220554240259,7070645.5585519,6996441.78051453,1.01060593089534,
2024-11-18,130655924.555312,65909533.3125011,643,0.243439177903409,0,15984317.2631479,65909533.3125011,0.0598614958341871,0.0548723154097873,0.0573669056219872,0.2601647,0.2473532,0.25375895,13.4981226931137,7891071.41432183,7805321.93614159,1.01098602708278,
2024-11-19,131441959.906884,65888178.2472557,639,0.244175240967383,0,15662147.3738845,65888178.2472557,0.10443224430627,0.0687713914882756,0.0866018178972729,0.28121425,0.25470065,0.26795745,13.7475382491557,8143249.74951053,8051949.84793165,1.01133885621535,
2024-11-20,131379190.48005,65891881.7306602,637,0.248599978518282,0,15389201.2261906,65891881.7306602,0.0923793264987793,0.100159338352023,0.096269332425401,0.18429945,0.1095,0.146899725,13.8117824044748,8527050.18993936,8428135.35558233,1.01173626551827,
